_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
minhcungdivoinhau,N/A,83,Unknown,2.25%,40.3K,minhcungdivoinhau,4.2K,Nhà Jolly nè,"5,000,000 VND","Outfits, Beauty Tutorials & Tips",40300.0,2.25,4200.0,5000000.0,,83.0,"['Outfits', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,10.604131561522696,8.343077871169383,15.424948670398354,False,False,False,False,high,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | high | Beauty & Fashion
_nhuuquynhh,N/A,84.4,Unknown,8.78%,84.3K,_nhuuquynhh,16.8K,[𝓠],"2,000,000 VND","Selfie, Lip Syncing, Beauty Tutorials & Tips",84300.0,8.78,16800.0,2000000.0,,84.4,"['Selfie', 'Lip Syncing', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,11.342149006315793,9.729193687429403,14.508658238524095,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
mayreview.1,N/A,71.8,Unknown,0.72%,241.3K,mayreview.1,1.5K,Mây review🌷,"3,000,000 VND",Outfits,241300.0,0.72,1500.0,3000000.0,,71.8,['Outfits'],1,0,0,0,0,1,0,12.39380039582335,7.313886831633462,14.914123179965662,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
degiketao,N/A,76.7,Unknown,9.90%,13.8K,degiketao,20.3K,Kẹo dẻo ≽^• ˕ • ྀི≼,"15,000 VND","Selfie, Daily Life",13800.0,9.9,20300.0,15000.0,,76.7,"['Selfie', 'Daily Life']",2,0,0,0,0,1,0,9.53249633228804,9.918425424900335,9.61587214452889,False,False,False,False,low,micro,"['Beauty & Fashion', 'Lifestyle']",Beauty & Fashion,True,micro | low | Beauty & Fashion
julie_thecutie92,N/A,75,Unknown,2.72%,33.8K,julie_thecutie92,18.5K,Juliethecutie,"1,000,000 VND",Outfits,33800.0,2.72,18500.0,1000000.0,,75.0,['Outfits'],1,0,0,0,0,1,0,10.428245666832275,9.825580063659602,13.815511557963774,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
__tncuti,N/A,71,Unknown,3.66%,382.3K,__tncuti,20.6K,Thảo Nguyên đây rồii🙈,"3,500,000 VND","Beauty Tutorials & Tips, Lip Syncing",382300.0,3.66,20600.0,3500000.0,,71.0,"['Beauty Tutorials & Tips', 'Lip Syncing']",2,0,0,0,0,1,0,12.853963535427878,9.933094897288786,15.068273812173887,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
mebongchuyenn0,N/A,78.6,Unknown,5.56%,144.7K,mebongchuyenn0,11.7K,bóng chuyền và đam mê,"500,000 VND","Outfits, Traditional Sports",144700.0,5.56,11700.0,500000.0,,78.6,"['Outfits', 'Traditional Sports']",2,0,0,0,0,1,0,11.88242482344573,9.367429587218957,13.122365377402328,False,False,False,False,low,micro,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | low | Beauty & Fashion
nguyenhimakeup,N/A,N/A,Unknown,3.82%,9.4K,nguyenhimakeup,63.9K,Nguyễn Nhi Makeup Biên Hoà,"1,000,000 VND","Beauty Tutorials & Tips, Hair Design & Care",9400.0,3.82,63900.0,1000000.0,,,"['Beauty Tutorials & Tips', 'Hair Design & Care']",2,0,0,0,0,1,1,9.148571345578551,11.065090289695444,13.815511557963774,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
vmshgdv,95.9,77.2,Unknown,3.83%,61.1K,vmshgdv,35.3K,xyooj,"10,000,000 VND",Outfits,61100.0,3.83,35300.0,10000000.0,95.9,77.2,['Outfits'],1,0,0,0,0,0,0,11.020283511637867,10.471666571132038,16.118095750958314,False,False,False,False,high,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | high | Beauty & Fashion
_boss_mimi,N/A,76.9,Unknown,3.30%,897.2K,_boss_mimi,72.6K,Mai Mi Mi,"8,000,000 VND","Beauty Tutorials & Tips, Skincare, Daily Life, Apps, E-Commerce (Non-app), Beauty & Personal Care",897200.0,3.3,72600.0,8000000.0,,76.9,"['Beauty Tutorials & Tips', 'Skincare', 'Daily Life', 'Apps', 'E-Commerce (Non-app)', 'Beauty & Personal Care']",6,0,0,0,0,1,0,13.707035196206258,11.192733974822708,15.894952224644102,True,False,False,False,high,mid,"['Beauty & Fashion', 'Others', 'Lifestyle']",Beauty & Fashion,True,mid | high | Beauty & Fashion
huyenlc02,N/A,74,Unknown,11.81%,56K,huyenlc02,12K,Huyền Min,"40,000 VND","Outfits, Dance",56000.0,11.81,12000.0,40000.0,,74.0,"['Outfits', 'Dance']",2,0,0,0,0,1,0,10.933124826700707,9.392745258631441,10.596659732783579,False,False,False,False,low,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | low | Beauty & Fashion
user6067546830477,94.3,78.8,Unknown,26.10%,20.7K,user6067546830477,2.2K,Nguyễn Bình,"180,000 VND",Selfie,20700.0,26.1,2200.0,180000.0,94.3,78.8,['Selfie'],1,0,0,0,0,0,0,9.937937287265354,7.696667081526462,12.100717685412471,False,True,False,False,low,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | low | Beauty & Fashion
duongyennhi164,N/A,75.5,Unknown,4.70%,1.1M,duongyennhi164,4K,Dương Yến Nhi,"8,000,000 VND","Beauty Tutorials & Tips, Skincare, Outfits, Daily Life, News & Entertainment, Beauty & Personal Care",1100000.0,4.7,4000.0,8000000.0,,75.5,"['Beauty Tutorials & Tips', 'Skincare', 'Outfits', 'Daily Life', 'News & Entertainment', 'Beauty & Personal Care']",6,0,0,0,0,1,0,13.910821646859095,8.294299608857235,15.894952224644102,True,False,False,False,high,mid,"['Beauty & Fashion', 'Others', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,mid | high | Beauty & Fashion
meo_protik,94.6,75.8,Unknown,6.57%,1.1M,meo_protik,10.9K,MLBB 🇵🇭,"5,000,000 VND","Outfits, Movies & TV",1100000.0,6.57,10900.0,5000000.0,94.6,75.8,"['Outfits', 'Movies & TV']",2,0,0,0,0,0,0,13.910821646859095,9.296609807128359,15.424948670398354,True,False,False,False,high,mid,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,mid | high | Beauty & Fashion
lathuw99,N/A,82.6,Unknown,1.89%,232.1K,lathuw99,10.6K,𝓣𝓱𝓾̛ 𝓟𝓲𝓷𝓴,"1,500,000 VND","Beauty Tutorials & Tips, Hair Design & Care, Dance",232100.0,1.89,10600.0,1500000.0,,82.6,"['Beauty Tutorials & Tips', 'Hair Design & Care', 'Dance']",3,0,0,0,0,1,0,12.354927900740968,9.268703615273097,14.220976332738882,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Others', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
stork.sama,N/A,74.7,Unknown,7.14%,148K,stork.sama,22.1K,𓆩Stork𓆪,"1,315,500 VND","Apparel & Accessories, Movies & TV, Men's Clothing",148000.0,7.14,22100.0,1315500.0,,74.7,"['Apparel & Accessories', 'Movies & TV', ""Men's Clothing""]",3,0,0,0,0,1,0,11.904974309480183,10.003378135350923,14.089728139629432,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Entertainment', 'Others']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
huynhdangthong,N/A,80.9,Unknown,2.18%,1.1M,huynhdangthong,75.7K,Huỳnh Đăng Thông,"70,000,000 VND",Beauty Tutorials & Tips,1100000.0,2.18,75700.0,70000000.0,,80.9,['Beauty Tutorials & Tips'],1,0,0,0,0,1,0,13.910821646859095,11.234546649377918,18.064005814299346,True,False,False,True,high,mid,['Beauty & Fashion'],Beauty & Fashion,True,mid | high | Beauty & Fashion
bbi_cat9,92,87.7,Unknown,9.28%,90.7K,bbi_cat9,7.3K,Trần Hà Linh 🎀,"4,000,000 VND","Beauty Tutorials & Tips, Daily Life, Dance",90700.0,9.28,7300.0,4000000.0,92.0,87.7,"['Beauty Tutorials & Tips', 'Daily Life', 'Dance']",3,0,0,0,0,0,0,11.415323661400773,8.895766604056085,15.201805169084134,False,False,False,False,high,micro,"['Beauty & Fashion', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,micro | high | Beauty & Fashion
thaomee04,93,94.1,Unknown,4.16%,63.4K,thaomee04,32.8K,My yêu cái đẹp🌷,"500,000 VND",Beauty Tutorials & Tips,63400.0,4.16,32800.0,500000.0,93.0,94.1,['Beauty Tutorials & Tips'],1,0,0,0,0,0,0,11.05723491317159,10.39821428171237,13.122365377402328,False,False,False,False,low,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | low | Beauty & Fashion
daylabaotrang,94.5,79.1,Unknown,7.61%,29.5K,daylabaotrang,7.9K,𝙾𝙻𝙴𝙼,"200,000 VND","Selfie, Lip Syncing",29500.0,7.61,7900.0,200000.0,94.5,79.1,"['Selfie', 'Lip Syncing']",2,0,0,0,0,0,0,10.292179440058462,8.974744612722734,12.206077645517674,False,False,False,False,low,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | low | Beauty & Fashion
nunhi.18,N/A,90.2,Unknown,0.79%,3.3M,nunhi.18,3.9K,❤NỮ NHI❤️,"12,000,000 VND","Outfits, DIY & Life Hacks, Beauty Tutorials & Tips",3300000.0,0.79,3900.0,12000000.0,,90.2,"['Outfits', 'DIY & Life Hacks', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,15.009433329466965,8.268988209506656,16.300417291085605,True,False,False,True,high,macro,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,macro | high | Beauty & Fashion
giangchannn,93.4,78.9,Unknown,6.59%,84.4K,giangchannn,13.6K,Jade Tran,"20,000,000 VND",Beauty Tutorials & Tips,84400.0,6.59,13600.0,20000000.0,93.4,78.9,['Beauty Tutorials & Tips'],1,0,0,0,0,0,0,11.34333452885509,9.517898598432753,16.811242881518265,False,False,False,True,high,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | high | Beauty & Fashion
hongphuc0831,N/A,90,Unknown,1.61%,107.9K,hongphuc0831,33.6K,Mẹ Tôm 🍀,"3,000,000 VND","Beauty Tutorials & Tips, Outfits",107900.0,1.61,33600.0,3000000.0,,90.0,"['Beauty Tutorials & Tips', 'Outfits']",2,0,0,0,0,1,0,11.588969419043872,10.422311107413181,14.914123179965662,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
quocthanh0308,N/A,87.3,Unknown,0.54%,8.6M,quocthanh0308,20.3K,Đoàn Quốc Thành,"20,000,000 VND","Beauty Tutorials & Tips, Movies & TV, Video Games, Wig & Hair Styling, E-Commerce (Non-app), Beauty & Personal Care",8600000.0,0.54,20300.0,20000000.0,,87.3,"['Beauty Tutorials & Tips', 'Movies & TV', 'Video Games', 'Wig & Hair Styling', 'E-Commerce (Non-app)', 'Beauty & Personal Care']",6,0,0,0,0,1,0,15.967272877502799,9.918425424900335,16.811242881518265,True,False,False,True,high,macro,"['Beauty & Fashion', 'Entertainment', 'Knowledge / Tech', 'Others']",Beauty & Fashion,True,macro | high | Beauty & Fashion
scdaily212923,N/A,82.3,Unknown,7.14%,106.2K,scdaily212923,328,SC Daily,"2,000,000 VND","Beauty & Personal Care, Other Beauty & Personal Care, Non-video Games, Music",106200.0,7.14,328.0,2000000.0,,82.3,"['Beauty & Personal Care', 'Other Beauty & Personal Care', 'Non-video Games', 'Music']",4,0,0,0,0,1,0,11.5730888039415,5.796057750765372,14.508658238524095,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Others', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
tuyen95xxx,N/A,76,Unknown,4.53%,264.6K,tuyen95xxx,5.9K,Tuyền meo meo,"11,400 VND","Selfie, Dance, Lip Syncing",264600.0,4.53,5900.0,11400.0,,76.0,"['Selfie', 'Dance', 'Lip Syncing']",3,0,0,0,0,1,0,12.485978309945345,8.682877107057168,9.34145634983372,False,False,False,False,low,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | low | Beauty & Fashion
m.hziaaaaaa,97.9,91.8,Unknown,4.75%,220.3K,m.hziaaaaaa,85.6K,Bùi Minh Hiếu,"5,000,000 VND","Outfits, Beauty Tutorials & Tips, Lip Syncing",220300.0,4.75,85600.0,5000000.0,97.9,91.8,"['Outfits', 'Beauty Tutorials & Tips', 'Lip Syncing']",3,0,0,0,0,0,0,12.302750072044772,11.357452244304588,15.424948670398354,False,False,False,False,high,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | high | Beauty & Fashion
zicky.lee,94.6,89.3,Unknown,3.79%,561.6K,zicky.lee,11.3K,Zicky Lee 🫦,"9,000,000 VND","Beauty Tutorials & Tips, Other Apparel & Accessories, E-Commerce (Non-app), Apparel & Accessories, Other Beauty & Personal Care, Daily Life, Beauty & Personal Care, Outfits",561600.0,3.79,11300.0,9000000.0,94.6,89.3,"['Beauty Tutorials & Tips', 'Other Apparel & Accessories', 'E-Commerce (Non-app)', 'Apparel & Accessories', 'Other Beauty & Personal Care', 'Daily Life', 'Beauty & Personal Care', 'Outfits']",8,0,0,0,0,0,0,13.238546912318935,9.332646496360152,16.012735246411598,False,False,False,False,high,mid,"['Beauty & Fashion', 'Others', 'Lifestyle']",Beauty & Fashion,True,mid | high | Beauty & Fashion
tongduy2025,N/A,73.8,Unknown,1.30%,205.3K,tongduy2025,19.6K,Tống Thanh Duy,"1,000,000 VND","Selfie, Fitness, Lip Syncing",205300.0,1.3,19600.0,1000000.0,,73.8,"['Selfie', 'Fitness', 'Lip Syncing']",3,0,0,0,0,1,0,12.232232473915767,9.883335864325275,13.815511557963774,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Others', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
katuu.27,N/A,71.3,Unknown,1.87%,122.4K,katuu.27,54.1K,Mình là Khả Thư,"1,500,000 VND","Beauty Tutorials & Tips, Outfits",122400.0,1.87,54100.0,1500000.0,,71.3,"['Beauty Tutorials & Tips', 'Outfits']",2,0,0,0,0,1,0,11.715057818961629,10.898607948952096,14.220976332738882,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
tieungocbuofficial,N/A,81.8,Unknown,2.56%,1M,tieungocbuofficial,222.8K,Tieu Ngoc,"5,262,000 VND","Beauty Tutorials & Tips, Skincare, Outfits, Travel, Health, E-Commerce (Non-app), Beauty & Personal Care",1000000.0,2.56,222800.0,5262000.0,,81.8,"['Beauty Tutorials & Tips', 'Skincare', 'Outfits', 'Travel', 'Health', 'E-Commerce (Non-app)', 'Beauty & Personal Care']",7,0,0,0,0,1,0,13.815511557963774,12.314034275355535,15.476021930624166,True,False,True,False,high,mid,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,mid | high | Beauty & Fashion
mc.vananh,92.5,76.1,Unknown,1.71%,137.4K,mc.vananh,5.6K,MC Vân Anh (Mẹ Mia),"4,000,000 VND","Beauty & Personal Care, Food & Beverage, Outfits, DIY & Life Hacks, Skincare, Household Products",137400.0,1.71,5600.0,4000000.0,92.5,76.1,"['Beauty & Personal Care', 'Food & Beverage', 'Outfits', 'DIY & Life Hacks', 'Skincare', 'Household Products']",6,0,0,0,0,0,0,11.83065893676428,8.630700432209832,15.201805169084134,False,False,False,False,high,micro,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | high | Beauty & Fashion
phantrongg,95.8,79.8,Unknown,3.48%,506.2K,phantrongg,95.5K,Phan Trọng,"15,000,000 VND",Outfits,506200.0,3.48,95500.0,15000000.0,95.8,79.8,['Outfits'],1,0,0,0,0,0,0,13.134689102594963,11.466891997618188,16.52356082573315,False,False,False,True,high,mid,['Beauty & Fashion'],Beauty & Fashion,True,mid | high | Beauty & Fashion
th_p005,N/A,81.3,Unknown,3.74%,33.5K,th_p005,50K,th_p005,"11,540,000 VND","Selfie, Dance, Lip Syncing",33500.0,3.74,50000.0,11540000.0,,81.3,"['Selfie', 'Dance', 'Lip Syncing']",3,0,0,0,0,1,0,10.419330568113901,10.819798284210286,16.261329905699338,False,False,False,True,high,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | high | Beauty & Fashion
seungthao,91.6,85.7,Unknown,4.42%,1.4M,seungthao,513.3K,🇰🇷Seung Thảo🇻🇳,"17,661,276 VND","Beauty Tutorials & Tips, Food & Beverage, Love & Romantic Relationships, Daily Life, Cosmetics, News & Entertainment, Beauty & Personal Care",1400000.0,4.42,513299.99999999994,17661276.0,91.6,85.7,"['Beauty Tutorials & Tips', 'Food & Beverage', 'Love & Romantic Relationships', 'Daily Life', 'Cosmetics', 'News & Entertainment', 'Beauty & Personal Care']",7,0,0,0,0,0,0,14.151983508870947,13.14861769672495,16.6868850608316,True,False,True,True,high,mid,"['Beauty & Fashion', 'Others', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,mid | high | Beauty & Fashion
camvancogaimientay_,N/A,74.8,Unknown,8.70%,217.6K,camvancogaimientay_,30.9K,Cẩm Vân Cô Gái Miền Tây,"3,000,000 VND","Selfie, Lip Syncing",217600.0,8.7,30900.0,3000000.0,,74.8,"['Selfie', 'Lip Syncing']",2,0,0,0,0,1,0,12.2904183895416,10.33854382482173,14.914123179965662,False,False,False,False,mid,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
kieuha1307,N/A,72,Unknown,3.35%,670.7K,kieuha1307,150.4K,Cô Hà hiền lắm 💪🏻,"6,000,000 VND","Outfits, Dance, Campus Life",670700.0,3.35,150400.0,6000000.0,,72.0,"['Outfits', 'Dance', 'Campus Life']",3,0,0,0,0,1,0,13.416078713066291,11.921060339411943,15.607270193858982,True,False,False,False,high,mid,"['Beauty & Fashion', 'Entertainment', 'Others']",Beauty & Fashion,True,mid | high | Beauty & Fashion
iamtibui.beautist,92,76.2,Unknown,3.95%,88.5K,iamtibui.beautist,10.5K,Ti Ti Store96,"500,000 VND","Selfie, Daily Life, Beauty Tutorials & Tips",88500.0,3.95,10500.0,500000.0,92.0,76.2,"['Selfie', 'Daily Life', 'Beauty Tutorials & Tips']",3,0,0,0,0,0,0,11.390769130367211,9.259225769705994,13.122365377402328,False,False,False,False,low,micro,"['Beauty & Fashion', 'Lifestyle']",Beauty & Fashion,True,micro | low | Beauty & Fashion
hoangmy0296,N/A,86.5,Unknown,2.07%,123.2K,hoangmy0296,87.8K,My Thích Review,"3,000,000 VND",Beauty Tutorials & Tips,123200.0,2.07,87800.0,3000000.0,,86.5,['Beauty Tutorials & Tips'],1,0,0,0,0,1,0,11.72157244693173,11.382828169079987,14.914123179965662,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
thienshidaily1,N/A,72.1,Unknown,2.71%,31.1K,thienshidaily1,17.4K,ThiênShi Daily,"1,281,000 VND",Selfie,31100.0,2.71,17400.0,1281000.0,,72.1,['Selfie'],1,0,0,0,0,1,0,10.344995251991222,9.76428295481558,14.063152361518691,False,False,False,False,mid,micro,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
dtkn2510209,N/A,72.1,Unknown,5.41%,50.7K,dtkn2510209,37.6K,Kim Ngọc,"50,000 VND","Selfie, Lip Syncing",50700.0,5.41,37600.0,50000.0,,72.1,"['Selfie', 'Lip Syncing']",2,0,0,0,0,1,0,10.83370091325064,10.534785924769006,10.819798284210286,False,False,False,False,low,micro,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | low | Beauty & Fashion
kapibu,93.7,81.2,Unknown,6.03%,287.4K,kapibu,288K,Kapi bu,"2,000,000 VND","Video Games, Dance",287400.0,6.03,288000.0,2000000.0,93.7,81.2,"['Video Games', 'Dance']",2,0,0,0,0,0,0,12.56863373209213,12.570719231334277,14.508658238524095,False,False,True,False,mid,micro,"['Knowledge / Tech', 'Entertainment']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
relaxing_2007,96.2,78,Unknown,15%,18.8K,relaxing_2007,44.8K,Fantasy&Relax,"200,000 VND","Video Games, Animation & Cosplay",18800.0,15.0,44800.0,200000.0,96.2,78.0,"['Video Games', 'Animation & Cosplay']",2,0,0,0,0,0,0,9.841665338892785,10.709985739582528,12.206077645517674,False,True,False,False,low,micro,"['Knowledge / Tech', 'Entertainment']",Knowledge / Tech,True,micro | low | Knowledge / Tech
quanglip90,N/A,70.9,Unknown,2.72%,238.8K,quanglip90,2.7K,Quang Lip Entertainment,"8,500,000 VND","Tech Products & Tests, Music, Daily Life",238800.0,2.72,2700.0,8500000.0,,70.9,"['Tech Products & Tests', 'Music', 'Daily Life']",3,0,0,0,0,1,0,12.383385848096506,7.901377353792616,15.955576839107596,False,False,False,False,high,micro,"['Knowledge / Tech', 'Entertainment', 'Lifestyle']",Knowledge / Tech,True,micro | high | Knowledge / Tech
lieutran_review,N/A,78.2,Unknown,4.22%,210.4K,lieutran_review,25.8K,Lieutran,"3,000,000 VND","Tech Products & Tests, Beauty Tutorials & Tips",210400.0,4.22,25800.0,3000000.0,,78.2,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.256770512686108,10.158168529848494,14.914123179965662,False,False,False,False,mid,micro,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
toilarubutv,N/A,74.4,Unknown,2.53%,66.8K,toilarubutv,106.8K,Rubutv 🔥,"950,000 VND",Video Games,66800.0,2.53,106800.0,950000.0,,74.4,['Video Games'],1,0,0,0,0,1,0,11.109473329472568,11.578722568760277,13.76421831620775,False,False,False,False,low,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
guziene,92,74.7,Unknown,10.87%,11.1K,guziene,9.6K,Em điệu anh ơi~,"1,000,000 VND","Video Games, Mukbang & Food Tasting, Selfie",11100.0,10.87,9600.0,1000000.0,92.0,74.7,"['Video Games', 'Mukbang & Food Tasting', 'Selfie']",3,0,0,0,0,0,0,9.314790473332646,9.169622538697624,13.815511557963774,False,False,False,False,mid,micro,"['Knowledge / Tech', 'Lifestyle', 'Beauty & Fashion']",Knowledge / Tech,True,micro | mid | Knowledge / Tech
thanhthuy1_,N/A,89.5,Unknown,1.75%,87.9K,thanhthuy1_,2.2K,Thanh Thuý♥️,"5,000,000 VND","Tech Products & Tests, Family, Beauty Tutorials & Tips",87900.0,1.75,2200.0,5000000.0,,89.5,"['Tech Products & Tests', 'Family', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,11.383966460172834,7.696667081526462,15.424948670398354,False,False,False,False,high,micro,"['Knowledge / Tech', 'Lifestyle', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
gaubongg112,N/A,89.3,Unknown,2.32%,246.6K,gaubongg112,148.1K,Bảo mạnh anh,"250,100,100 VND","Tech Products & Tests, Beauty Tutorials & Tips",246600.0,2.32,148100.0,250100100.0,,89.3,"['Tech Products & Tests', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.4155269248542,11.905649752427557,19.33737179968623,False,False,False,True,high,micro,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
vinhgaudaily,N/A,84.3,Unknown,0.13%,117.7K,vinhgaudaily,7.7K,Vinh Gấu Daily 🐻🐾,"20,000,000 VND","Video Games, Beauty Tutorials & Tips",117700.0,0.13,7700.0,20000000.0,,84.3,"['Video Games', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,11.675902789388996,8.94910546953925,16.811242881518265,False,False,False,True,high,micro,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | high | Knowledge / Tech
sumi52hz,N/A,75.8,Unknown,11.15%,26.1K,sumi52hz,9.5K,sumi 52Hz,"169,000 VND","Video Games, Games",26100.0,11.15,9500.0,169000.0,,75.8,"['Video Games', 'Games']",2,0,0,0,0,1,0,10.169728906753061,9.15915233520675,12.037659911047468,False,False,False,False,low,micro,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | low | Knowledge / Tech
tahuyhoang.08,93.9,77.8,Unknown,14.31%,34.5K,tahuyhoang.08,19.2K,bi,"20,000 VND","Video Games, Selfie",34500.0,14.31,19200.0,20000.0,93.9,77.8,"['Video Games', 'Selfie']",2,0,0,0,0,0,0,10.448743588106625,9.862717639992917,9.90353755128617,False,False,False,False,low,micro,"['Knowledge / Tech', 'Beauty & Fashion']",Knowledge / Tech,True,micro | low | Knowledge / Tech
hoangmuaaidi,N/A,86.8,Unknown,2.19%,105.8K,hoangmuaaidi,18.3K,YTB: Hoàng Airi TV,"1,500,000 VND",Video Games,105800.0,2.19,18300.0,1500000.0,,86.8,['Video Games'],1,0,0,0,0,1,0,11.569315250157509,9.814710982145282,14.220976332738882,False,False,False,False,mid,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
thinhhne,N/A,74,Unknown,2.20%,372.5K,thinhhne,49.2K,Thịnh nè,"2,500,000 VND",Video Games,372500.0,2.2,49200.0,2500000.0,,74.0,['Video Games'],1,0,0,0,0,1,0,12.827995001361906,10.803669227477098,14.731801689838349,False,False,False,False,mid,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | mid | Knowledge / Tech
phucbanflycam2k4,N/A,80.9,Unknown,4.41%,180.5K,phucbanflycam2k4,6.5K,𝓟𝓱𝓾𝓬 𝓕𝓵𝔂𝓬𝓪𝓶 ✅,"10,000,000 VND","Tech Products & Tests, Automobiles, Nature & Scenery",180500.0,4.41,6500.0,10000000.0,,80.9,"['Tech Products & Tests', 'Automobiles', 'Nature & Scenery']",3,0,0,0,0,1,0,12.103491596905931,8.77971129020447,16.118095750958314,False,False,False,False,high,micro,"['Knowledge / Tech', 'Others']",Knowledge / Tech,True,micro | high | Knowledge / Tech
hanhtiny.dlk,N/A,80.7,Unknown,2.24%,312.8K,hanhtiny.dlk,267.1K,Nguyễn Mỹ Hạnh,"5,000,000 VND","Tech Products & Tests, Cooking & Recipes, Family",312800.0,2.24,267100.0,5000000.0,,80.7,"['Tech Products & Tests', 'Cooking & Recipes', 'Family']",3,0,0,0,0,1,0,12.65332248457913,12.49538214300718,15.424948670398354,False,False,True,False,high,micro,"['Knowledge / Tech', 'Lifestyle']",Knowledge / Tech,True,micro | high | Knowledge / Tech
hocuteawwww,N/A,72.2,Unknown,7.28%,100.8K,hocuteawwww,6.4K,Khải Nguỹn FCM VN🇻🇳,"300,000 VND",Video Games,100800.0,7.28,6400.0,300000.0,,72.2,['Video Games'],1,0,0,0,0,1,0,11.520903555205116,8.764209507142004,12.611541086966115,False,False,False,False,low,micro,['Knowledge / Tech'],Knowledge / Tech,True,micro | low | Knowledge / Tech
