_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
tuiminhothuducxinchao,N/A,69.8,Unknown,2.99%,139K,tuiminhothuducxinchao,17.1K,Tụi mình ở Thủ Đức xin chàoo,"3,500,000 VND","Outfits, Life Services, Restaurant Exploration, News & Entertainment, Food & Beverage",139000.0,2.99,17100.0,3500000.0,,69.8,"['Outfits', 'Life Services', 'Restaurant Exploration', 'News & Entertainment', 'Food & Beverage']",5,0,0,0,0,1,0,11.842236406331555,9.746892220313054,15.068273812173887,False,False,False,False,mid,MICRO,"['Beauty & Fashion', 'Others', 'Lifestyle', 'Entertainment']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
tieuyy2110,93.2,77.6,Unknown,3.73%,200.5K,tieuyy2110,5.3K,Hoàng Thị Thu Trà ( Tiểu Y Y ),Thỏa thuận/Chưa đặt,"Beauty & Personal Care, News & Entertainment, Outfits, Beauty Tutorials & Tips, Clothing Accessories, Apparel & Accessories",200500.0,3.73,5300.0,,93.2,77.6,"['Beauty & Personal Care', 'News & Entertainment', 'Outfits', 'Beauty Tutorials & Tips', 'Clothing Accessories', 'Apparel & Accessories']",6,0,0,0,1,0,0,12.208574513247495,8.575650760987806,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment', 'Others']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
kemmm_09,94.4,80.4,Unknown,9.59%,16.4K,kemmm_09,37K,Bờ ăng Băng 🦦,"250,000 VND","Selfie, Lip Syncing",16400.0,9.59,37000.0,250000.0,94.4,80.4,"['Selfie', 'Lip Syncing']",2,0,0,0,0,0,0,9.70509758756311,10.518700218288165,12.429220196836383,False,False,False,False,low,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | low | Beauty & Fashion
linhkhanh310_,N/A,73,Unknown,10.41%,56.7K,linhkhanh310_,8.3K,Linh Khánh,"100,000 VND","Selfie, Toys & Collectibles",56700.0,10.41,8300.0,100000.0,,73.0,"['Selfie', 'Toys & Collectibles']",2,0,0,0,0,1,0,10.945547126244623,9.024131268455035,11.51293546492023,False,False,False,False,low,MICRO,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | low | Beauty & Fashion
nganngan.69camau,N/A,73.6,Unknown,9%,205.8K,nganngan.69camau,2.6K,Ngân Ngân @##,Thỏa thuận/Chưa đặt,Selfie,205800.0,9.0,2600.0,,,73.6,['Selfie'],1,0,0,0,1,1,0,12.234664961456772,7.8636512654486515,,False,False,False,False,missing,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | missing | Beauty & Fashion
t.thuy_thu,N/A,87,Unknown,7.78%,122.2K,t.thuy_thu,2.3K,Thủy_Cáo7 tiktoker,"500,000 VND","Beauty Tutorials & Tips, Hair Design & Care",122200.0,7.78,2300.0,500000.0,,87.0,"['Beauty Tutorials & Tips', 'Hair Design & Care']",2,0,0,0,0,1,0,11.713422508992204,7.741099090035366,13.122365377402328,False,False,False,False,low,MICRO,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | low | Beauty & Fashion
sunnyphan_61,N/A,72,Unknown,2.70%,227K,sunnyphan_61,1.7K,Sunny Phan,"4,000,000 VND",Beauty Tutorials & Tips,227000.0,2.7,1700.0,4000000.0,,72.0,['Beauty Tutorials & Tips'],1,0,0,0,0,1,0,12.33270970174018,7.438971592395862,15.201805169084134,False,False,False,False,high,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | high | Beauty & Fashion
degiketao,N/A,76.7,Unknown,9.90%,13.8K,degiketao,20.3K,Kẹo dẻo ≽^• ˕ • ྀི≼,"15,000 VND","Selfie, Daily Life",13800.0,9.9,20300.0,15000.0,,76.7,"['Selfie', 'Daily Life']",2,0,0,0,0,1,0,9.53249633228804,9.918425424900335,9.61587214452889,False,False,False,False,low,MICRO,"['Beauty & Fashion', 'Lifestyle']",Beauty & Fashion,True,micro | low | Beauty & Fashion
_.lynnie6,91.5,78.4,Unknown,9.09%,13.8K,_.lynnie6,11.3K,Lyhn,Thỏa thuận/Chưa đặt,"Selfie, Lip Syncing, Dance",13800.0,9.09,11300.0,,91.5,78.4,"['Selfie', 'Lip Syncing', 'Dance']",3,0,0,0,1,0,0,9.53249633228804,9.332646496360152,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
sangchays2,N/A,75.3,Unknown,1.52%,217K,sangchays2,8.3K,Sang cháy.,Thỏa thuận/Chưa đặt,"Selfie, Comedy, Fashion and Body Art",217000.0,1.52,8300.0,,,75.3,"['Selfie', 'Comedy', 'Fashion and Body Art']",3,0,0,0,1,1,0,12.28765724080691,9.024131268455035,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment', 'Others']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
thuhangg0608,N/A,87,Unknown,1.12%,101.7K,thuhangg0608,12.9K,Thu Hằng 🛍️🛍️,"11,500,000 VND","Beauty Tutorials & Tips, Hair Design & Care",101700.0,1.12,12900.0,11500000.0,,87.0,"['Beauty Tutorials & Tips', 'Hair Design & Care']",2,0,0,0,0,1,0,11.52979241483,9.465060106725137,16.257857680289998,False,False,False,True,high,MICRO,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | high | Beauty & Fashion
_bimiu.5,90.4,82,Unknown,12.57%,137.2K,_bimiu.5,45.1K,Bim,Thỏa thuận/Chưa đặt,"Selfie, Lip Syncing",137200.0,12.57,45100.0,,90.4,82.0,"['Selfie', 'Lip Syncing']",2,0,0,0,1,0,0,11.829202282877098,10.716659698193956,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
_khanhlinhh1804_,90.2,77.5,Unknown,5.71%,425K,_khanhlinhh1804_,87.3K,Khánh Linh,Thỏa thuận/Chưa đặt,"Beauty Tutorials & Tips, Dance, Lip Syncing",425000.0,5.71,87300.0,,90.2,77.5,"['Beauty Tutorials & Tips', 'Dance', 'Lip Syncing']",3,0,0,0,1,0,0,12.959846800844963,11.377117196515812,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
hanbie_jun,N/A,89.3,Unknown,1.70%,165.4K,hanbie_jun,47.3K,Bảo Phương ✨,"2,000,000 VND","Beauty & Personal Care, Apparel & Accessories, Beauty Tutorials & Tips, Cosmetics",165400.0,1.7,47300.0,2000000.0,,89.3,"['Beauty & Personal Care', 'Apparel & Accessories', 'Beauty Tutorials & Tips', 'Cosmetics']",4,0,0,0,0,1,0,12.016128107502665,10.764286715905591,14.508658238524095,False,False,False,False,mid,MICRO,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
linhchitran1312,95.5,79.5,Unknown,6.90%,39.6K,linhchitran1312,2.2K,Trần Linh Chi,Thỏa thuận/Chưa đặt,"Beauty Tutorials & Tips, Outfits",39600.0,6.9,2200.0,,95.5,79.5,"['Beauty Tutorials & Tips', 'Outfits']",2,0,0,0,1,0,0,10.586609649448985,7.696667081526462,,False,False,False,False,missing,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | missing | Beauty & Fashion
280620vydaibang70,N/A,77.1,Unknown,12.84%,204.4K,280620vydaibang70,10.5K,Vy Đại Bàng🦅🦅🦅,Thỏa thuận/Chưa đặt,"Selfie, Lip Syncing",204400.0,12.84,10500.0,,,77.1,"['Selfie', 'Lip Syncing']",2,0,0,0,1,1,0,12.227839029667624,9.259225769705994,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
mebioreview,N/A,69.5,Unknown,1.70%,293K,mebioreview,56.9K,Nhà Bông Đây,"2,500,000 VND","Beauty Tutorials & Tips, Other Beauty & Personal Care, Beauty & Personal Care, Cooking & Recipes, Baby, Kids & Maternity, Beverages & Production, Health",293000.0,1.7,56900.0,2500000.0,,69.5,"['Beauty Tutorials & Tips', 'Other Beauty & Personal Care', 'Beauty & Personal Care', 'Cooking & Recipes', 'Baby', 'Kids & Maternity', 'Beverages & Production', 'Health']",8,0,0,0,0,1,0,12.587931300962664,10.949068194652432,14.731801689838349,False,False,False,False,mid,MICRO,"['Beauty & Fashion', 'Others', 'Lifestyle']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
hoang.diepp.anhh,95.3,90.6,Unknown,15.72%,28.3K,hoang.diepp.anhh,13.9K,DANH CUTI,Thỏa thuận/Chưa đặt,"Selfie, Lip Syncing, Beauty Tutorials & Tips",28300.0,15.72,13900.0,,95.3,90.6,"['Selfie', 'Lip Syncing', 'Beauty Tutorials & Tips']",3,0,0,0,1,0,0,10.250652418696085,9.539716058977092,,False,True,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
orderbycoco,N/A,76.1,Unknown,1.70%,85.7K,orderbycoco,10.5K,COCO WATCH,Thỏa thuận/Chưa đặt,Outfits,85700.0,1.7,10500.0,,,76.1,['Outfits'],1,0,0,0,1,1,0,11.358619773129229,9.259225769705994,,False,False,False,False,missing,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | missing | Beauty & Fashion
vuvu_thichchill,N/A,71.2,Unknown,1.70%,221.6K,vuvu_thichchill,112.1K,Vũ Vũ Thích Chill 🍀,"1,200,000 VND","Beauty Tutorials & Tips, Restaurant Exploration",221600.0,1.7,112100.0,1200000.0,,71.2,"['Beauty Tutorials & Tips', 'Restaurant Exploration']",2,0,0,0,0,1,0,12.308633746480464,11.627155529627064,13.997832948091215,False,False,False,False,mid,MICRO,"['Beauty & Fashion', 'Lifestyle']",Beauty & Fashion,True,micro | mid | Beauty & Fashion
truclinh3670,91.8,77.3,Unknown,2.21%,27.7K,truclinh3670,11.7K,Trúc Linh🫧,Thỏa thuận/Chưa đặt,"Beauty Tutorials & Tips, Outfits",27700.0,2.21,11700.0,,91.8,77.3,"['Beauty Tutorials & Tips', 'Outfits']",2,0,0,0,1,0,0,10.229223792606835,9.367429587218957,,False,False,False,False,missing,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | missing | Beauty & Fashion
bigsize_co4la,92.4,73.7,Unknown,1.10%,72.4K,bigsize_co4la,17.5K,bigsize_co4la,Thỏa thuận/Chưa đặt,Outfits,72400.0,1.1,17500.0,,92.4,73.7,['Outfits'],1,0,0,0,1,0,0,11.189975390433117,9.770013301136158,,False,False,False,False,missing,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | missing | Beauty & Fashion
ducanh101205,N/A,90.1,Unknown,0.45%,151K,ducanh101205,40.4K,Ngo Duc Anh,"12,000,000 VND","Beauty Tutorials & Tips, Outfits, Software & Apps",151000.0,0.45,40400.0,12000000.0,,90.1,"['Beauty Tutorials & Tips', 'Outfits', 'Software & Apps']",3,0,0,0,0,1,0,11.92504173829169,10.606609816118151,16.300417291085605,False,False,False,True,high,MICRO,"['Beauty & Fashion', 'Others']",Beauty & Fashion,True,micro | high | Beauty & Fashion
iiamtit,90.2,77.1,Unknown,7.75%,399K,iiamtit,101K,Tít,Thỏa thuận/Chưa đặt,"Beauty Tutorials & Tips, Selfie, Lip Syncing",399000.0,7.75,101000.0,,90.2,77.1,"['Beauty Tutorials & Tips', 'Selfie', 'Lip Syncing']",3,0,0,0,1,0,0,12.896719202134523,11.522885696764481,,False,False,False,False,missing,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | missing | Beauty & Fashion
alice_le227,N/A,90.8,Unknown,2.91%,182.6K,alice_le227,76K,Alice Le,"1,200,000 VND",Beauty Tutorials & Tips,182600.0,2.91,76000.0,1200000.0,,90.8,['Beauty Tutorials & Tips'],1,0,0,0,0,1,0,12.115058723579269,11.23850177707664,13.997832948091215,False,False,False,False,mid,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | mid | Beauty & Fashion
manvui01,N/A,81.1,Unknown,2.24%,249.3K,manvui01,820,Mẫn,10 VND,"Selfie, Lip Syncing",249300.0,2.24,820.0,10.0,,81.1,"['Selfie', 'Lip Syncing']",2,0,0,0,0,1,0,12.426416280735053,6.710523109452428,2.3978952727983707,False,False,False,False,low,MICRO,"['Beauty & Fashion', 'Entertainment']",Beauty & Fashion,True,micro | low | Beauty & Fashion
ngolekhoinguyen38,N/A,76.6,Unknown,4.27%,118.9K,ngolekhoinguyen38,7.5K,Nguyên Skincare☺️,Thỏa thuận/Chưa đặt,Beauty Tutorials & Tips,118900.0,4.27,7500.0,,,76.6,['Beauty Tutorials & Tips'],1,0,0,0,1,1,0,11.686046493072437,8.922791623969637,,False,False,False,False,missing,MICRO,['Beauty & Fashion'],Beauty & Fashion,True,micro | missing | Beauty & Fashion
hoii.poke.lab,92.3,79.2,Unknown,2.04%,20.2K,hoii.poke.lab,62.6K,POKE LAB,Thỏa thuận/Chưa đặt,"Comedy, Toys & Collectibles, Skits",20200.0,2.04,62600.0,,92.3,79.2,"['Comedy', 'Toys & Collectibles', 'Skits']",3,0,0,0,1,0,0,9.913487387114461,11.044536531401494,,False,False,False,False,missing,MICRO,"['Entertainment', 'Others']",Entertainment,True,micro | missing | Entertainment
tieulinhdan.999,N/A,75.5,Unknown,3.06%,185.5K,tieulinhdan.999,10.6K,Thích đủ thứ 💋🫶,"5,000,000 VND",Movies & TV,185500.0,3.06,10600.0,5000000.0,,75.5,['Movies & TV'],1,0,0,0,0,1,0,12.130815551850676,9.268703615273097,15.424948670398354,False,False,False,False,high,MICRO,['Entertainment'],Entertainment,True,micro | high | Entertainment
obibiz.obi,N/A,76.4,Unknown,2.65%,84.2K,obibiz.obi,24.9K,𝑶𝒃𝒊𝒃𝒊𝒛,Thỏa thuận/Chưa đặt,"Movies & TV, Daily Life, Social News & Events",84200.0,2.65,24900.0,,,76.4,"['Movies & TV', 'Daily Life', 'Social News & Events']",3,0,0,0,1,1,0,11.340962076644454,10.122663242288953,,False,False,False,False,missing,MICRO,"['Entertainment', 'Lifestyle', 'Others']",Entertainment,True,micro | missing | Entertainment
hong7kongno1,N/A,74.9,Unknown,5.08%,89.3K,hong7kongno1,78K,🅷🅾🅽🅶7🅺🅾🅽🅶🅽🅾1,"300,000 VND",Movies & TV,89300.0,5.08,78000.0,300000.0,,74.9,['Movies & TV'],1,0,0,0,0,1,0,11.399767965010177,11.264476926102367,12.611541086966115,False,False,False,False,low,MICRO,['Entertainment'],Entertainment,True,micro | low | Entertainment
denhinguyenanh,91,77.7,Unknown,7.51%,31.7K,denhinguyenanh,30.1K,️阮仲亮,Thỏa thuận/Chưa đặt,Animation & Cosplay,31700.0,7.51,30100.0,,91.0,77.7,['Animation & Cosplay'],1,0,0,0,1,0,0,10.36410350510914,10.31231367277647,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
huynhnhuphan2315,92.4,76.3,Unknown,4.71%,40.9K,huynhnhuphan2315,27.1K,Huỳnh Như Phan 2315,Thỏa thuận/Chưa đặt,"Animation & Cosplay, Daily Life, Movies & TV, News & Entertainment",40900.0,4.71,27100.0,,92.4,76.3,"['Animation & Cosplay', 'Daily Life', 'Movies & TV', 'News & Entertainment']",4,0,0,0,1,0,0,10.61890979160975,10.207325906555994,,False,False,False,False,missing,MICRO,"['Entertainment', 'Lifestyle']",Entertainment,True,micro | missing | Entertainment
chaune3110,92.3,77.7,Unknown,2.66%,22.1K,chaune3110,2.2K,((:Bơ🥑:)),Thỏa thuận/Chưa đặt,"Lip Syncing, Beauty Tutorials & Tips, Selfie",22100.0,2.66,2200.0,,92.3,77.7,"['Lip Syncing', 'Beauty Tutorials & Tips', 'Selfie']",3,0,0,0,1,0,0,10.003378135350923,7.696667081526462,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
suongemyeu,N/A,85.1,Unknown,4.34%,146K,suongemyeu,21.9K,Sương Sương,Thỏa thuận/Chưa đặt,"Lip Syncing, Music",146000.0,4.34,21900.0,,,85.1,"['Lip Syncing', 'Music']",2,0,0,0,1,1,0,11.891368749982085,9.994287576862567,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
yume_chan2307_1010,97.6,82,Unknown,16.95%,24.5K,yume_chan2307_1010,4.7K,🍅🍥𝕥𝕙𝕒𝕟𝕙 𝕒𝕟𝕙🌷,Thỏa thuận/Chưa đặt,Animation & Cosplay,24500.0,16.95,4700.0,,97.6,82.0,['Animation & Cosplay'],1,0,0,0,1,0,0,10.106469212026385,8.45553053102413,,False,True,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
pt.quynhanh2008,95.2,78.4,Unknown,11.29%,191.1K,pt.quynhanh2008,105.6K,🥑,Thỏa thuận/Chưa đặt,"Dance, Selfie, Lip Syncing",191100.0,11.29,105600.0,,95.2,78.4,"['Dance', 'Selfie', 'Lip Syncing']",3,0,0,0,1,0,0,12.160557363077048,11.567423119906431,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
yennhi1507,N/A,75.6,Unknown,7.29%,300.6K,yennhi1507,9.5K,Yến Nhii🐟,Thỏa thuận/Chưa đặt,"Lip Syncing, Dance, Selfie",300600.0,7.29,9500.0,,,75.6,"['Lip Syncing', 'Dance', 'Selfie']",3,0,0,0,1,1,0,12.613539082975452,9.15915233520675,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
gamoreview_91,96,79.4,Unknown,5.23%,26K,gamoreview_91,5.6K,Gà Mờ Review,"1,500,000 VND","Animation & Cosplay, Beauty Tutorials & Tips, Hair Design & Care",26000.0,5.23,5600.0,1500000.0,96.0,79.4,"['Animation & Cosplay', 'Beauty Tutorials & Tips', 'Hair Design & Care']",3,0,0,0,0,0,0,10.165890277802454,8.630700432209832,14.220976332738882,False,False,False,False,mid,MICRO,"['Entertainment', 'Beauty & Fashion', 'Others']",Entertainment,True,micro | mid | Entertainment
vanvatnhatthe,N/A,75.1,Unknown,2.91%,174.8K,vanvatnhatthe,4.2K,Vô Ngã,"2,000,000 VND","Movies & TV, Food & Beverage, Love & Romantic Relationships, Business & Finance",174800.0,2.91,4200.0,2000000.0,,75.1,"['Movies & TV', 'Food & Beverage', 'Love & Romantic Relationships', 'Business & Finance']",4,0,0,0,0,1,0,12.071403463011007,8.343077871169383,14.508658238524095,False,False,False,False,mid,MICRO,"['Entertainment', 'Others', 'Lifestyle']",Entertainment,True,micro | mid | Entertainment
duytranduyduy,N/A,73,Unknown,2.24%,111.9K,duytranduyduy,20.5K,Duy Mê,Thỏa thuận/Chưa đặt,"Music, Art",111900.0,2.24,20500.0,,,73.0,"['Music', 'Art']",2,0,0,0,1,1,0,11.625369830810577,9.928228944424575,,False,False,False,False,missing,MICRO,"['Entertainment', 'Others']",Entertainment,True,micro | missing | Entertainment
thwhien474,93.8,77.7,Unknown,13.12%,156K,thwhien474,31.4K,Thu Hien,Thỏa thuận/Chưa đặt,Lip Syncing,156000.0,13.12,31400.0,,93.8,77.7,['Lip Syncing'],1,0,0,0,1,0,0,11.957617696467539,10.354595018522993,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
kimanhsansiu2409205,96,79.3,Unknown,7.53%,97.9K,kimanhsansiu2409205,6.8K,Kim anh sân siu,Thỏa thuận/Chưa đặt,Lip Syncing,97900.0,7.53,6800.0,,96.0,79.3,['Lip Syncing'],1,0,0,0,1,0,0,11.49171204297103,8.824824939175638,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
no1vinahouse,N/A,73.8,Unknown,4.59%,441.3K,no1vinahouse,28.1K,No1 Vinahouse,Thỏa thuận/Chưa đặt,Music,441300.0,4.59,28100.0,,,73.8,['Music'],1,0,0,0,1,1,0,12.997482461287248,10.243560441877241,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
co3_songhuong,N/A,76,Unknown,17.77%,245.9K,co3_songhuong,4.4K,CÔ BA SONG HƯƠNG 💋,Thỏa thuận/Chưa đặt,"Lip Syncing, Cooking & Recipes, Selfie",245900.0,17.77,4400.0,,,76.0,"['Lip Syncing', 'Cooking & Recipes', 'Selfie']",3,0,0,0,1,1,0,12.412684294889793,8.38958706681109,,False,True,False,False,missing,MICRO,"['Entertainment', 'Lifestyle', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
yk_2307,93,75.6,Unknown,4.91%,15.8K,yk_2307,97.4K,Bối,"1,000,000 VND",Movies & TV,15800.0,4.91,97400.0,1000000.0,93.0,75.6,['Movies & TV'],1,0,0,0,0,0,0,9.6678285081515,11.486591756518374,13.815511557963774,False,False,False,False,mid,MICRO,['Entertainment'],Entertainment,True,micro | mid | Entertainment
hong_my69nail,N/A,75.8,Unknown,10.51%,43.7K,hong_my69nail,10.9K,Hồng My,Thỏa thuận/Chưa đặt,Lip Syncing,43700.0,10.51,10900.0,,,75.8,['Lip Syncing'],1,0,0,0,1,1,0,10.685126264117057,9.296609807128359,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
black170520,94.4,77.6,Unknown,6.31%,16.7K,black170520,136.5K,BLACK,Thỏa thuận/Chưa đặt,Animation & Cosplay,16700.0,6.31,136500.0,,94.4,77.6,['Animation & Cosplay'],1,0,0,0,1,0,0,9.723223876851618,11.824087219587643,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
yxundnh,93.9,77.6,Unknown,10.61%,89.4K,yxundnh,19.3K,Xuân 💜,Thỏa thuận/Chưa đặt,"Dance, Outfits",89400.0,10.61,19300.0,,93.9,77.6,"['Dance', 'Outfits']",2,0,0,0,1,0,0,11.400887146781374,9.867912187022208,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
bb97namly,N/A,74.5,Unknown,4.64%,14.3K,bb97namly,39.1K,🎧BB97 Nam Lý🎧,"150,000 VND",Music,14300.0,4.64,39100.0,150000.0,,74.5,['Music'],1,0,0,0,0,1,0,9.568084743872936,10.573903321093981,11.918397239722838,False,False,False,False,low,MICRO,['Entertainment'],Entertainment,True,micro | low | Entertainment
duongtuan71c2,N/A,76.4,Unknown,2.18%,137.8K,duongtuan71c2,131.3K,Dương Minh Tuấn,Thỏa thuận/Chưa đặt,Movies & TV,137800.0,2.18,131300.0,,,76.4,['Movies & TV'],1,0,0,0,1,1,0,11.833565894429414,11.785247676408115,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
thanh.ng7585,N/A,73.8,Unknown,30.19%,161.7K,thanh.ng7585,11.3K,𝓣𝓱𝓪𝓷𝓱 𝓝𝓰𝓾𝔂ễ𝓷🤎,"75,000,000 VND","Music, News & Entertainment, Lip Syncing, Selfie",161700.0,30.19,11300.0,75000000.0,,73.8,"['Music', 'News & Entertainment', 'Lip Syncing', 'Selfie']",4,0,0,0,0,1,0,11.993504229837974,9.332646496360152,18.132998684833918,False,True,False,True,high,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | high | Entertainment
quynh.pikaa,N/A,73.9,Unknown,2.78%,53.2K,quynh.pikaa,23.1K,Quỳnh Pika,"200,000 VND","Animation & Cosplay, Skits",53200.0,2.78,23100.0,200000.0,,73.9,"['Animation & Cosplay', 'Skits']",2,0,0,0,0,1,0,10.881832472145556,10.047631185616188,12.206077645517674,False,False,False,False,low,MICRO,"['Entertainment', 'Others']",Entertainment,True,micro | low | Entertainment
kobiet7812,93.8,78.4,Unknown,6.02%,34.2K,kobiet7812,43.3K,Kei Karuizawa,Thỏa thuận/Chưa đặt,Animation & Cosplay,34200.0,6.02,43300.0,,93.8,78.4,['Animation & Cosplay'],1,0,0,0,1,0,0,10.440010162389305,10.675931008412125,,False,False,False,False,missing,MICRO,['Entertainment'],Entertainment,True,micro | missing | Entertainment
mienkiuc811,N/A,74.5,Unknown,4.13%,16.5K,mienkiuc811,11.7K,mienkiuc_0105_dl,"30,000 VND",Movies & TV,16500.0,4.13,11700.0,30000.0,,74.5,['Movies & TV'],1,0,0,0,0,1,0,9.711176264112805,9.367429587218957,10.308985993422082,False,False,False,False,low,MICRO,['Entertainment'],Entertainment,True,micro | low | Entertainment
iuzone_2005,N/A,73.3,Unknown,2.19%,177K,iuzone_2005,32.5K,VIỆT CHANH TV,"2,000,000 VND","Comedy, Lip Syncing",177000.0,2.19,32500.0,2000000.0,,73.3,"['Comedy', 'Lip Syncing']",2,0,0,0,0,1,0,12.083910661257521,10.389026137075234,14.508658238524095,False,False,False,False,mid,MICRO,['Entertainment'],Entertainment,True,micro | mid | Entertainment
p.th149,N/A,76.5,Unknown,14.16%,143.9K,p.th149,14K,Pé Thư,Thỏa thuận/Chưa đặt,"Lip Syncing, Dance, Selfie",143900.0,14.16,14000.0,,,76.5,"['Lip Syncing', 'Dance', 'Selfie']",3,0,0,0,1,1,0,11.87688084212164,9.546884034617925,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
betho_120,N/A,73.7,Unknown,10.59%,193.2K,betho_120,10.4K,🍀Tường Viee🍀,Thỏa thuận/Chưa đặt,"Movies & TV, Beauty Tutorials & Tips",193200.0,10.59,10400.0,,,73.7,"['Movies & TV', 'Beauty Tutorials & Tips']",2,0,0,0,1,1,0,12.171486376730597,9.249657234353133,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
truy.mong.nhan,N/A,76.6,Unknown,2.84%,102.2K,truy.mong.nhan,59K,Truy Mộng Nhân,"1,000,000 VND",Movies & TV,102200.0,2.84,59000.0,1000000.0,,76.6,['Movies & TV'],1,0,0,0,0,1,0,11.534696741439683,10.985309671896763,13.815511557963774,False,False,False,False,mid,MICRO,['Entertainment'],Entertainment,True,micro | mid | Entertainment
be_muc_003,94.8,78.6,Unknown,9.44%,38.1K,be_muc_003,3.2K,Bé Mực CODM,"200,000 VND","News & Entertainment, Video Games",38100.0,9.44,3200.0,200000.0,94.8,78.6,"['News & Entertainment', 'Video Games']",2,0,0,0,0,0,0,10.547995807489514,8.071218539969863,12.206077645517674,False,False,False,False,low,MICRO,"['Entertainment', 'Knowledge / Tech']",Entertainment,True,micro | low | Entertainment
maitram_15,90.4,92.6,Unknown,11.29%,300.6K,maitram_15,7.2K,xinhlao2k2 😀,Thỏa thuận/Chưa đặt,"Dance, Selfie, Lip Syncing",300600.0,11.29,7200.0,,90.4,92.6,"['Dance', 'Selfie', 'Lip Syncing']",3,0,0,0,1,0,0,12.613539082975452,8.881975184248867,,False,False,False,False,missing,MICRO,"['Entertainment', 'Beauty & Fashion']",Entertainment,True,micro | missing | Entertainment
