"CREATOR_ID","FOLLOWERS","FOLLOWING_COUNT","ENGAGEMENT","TOTAL_LIKES","DIGG_COUNT","VIDEO_COUNT","COLLAB_SCORE","HAS_BROADCAST_SCORE","PRICE_NUM","grp_ENTERTAINMENT","grp_LIFESTYLE","grp_FOOD","grp_BEAUTY","grp_FASHION","grp_GAMING","grp_TECH","grp_COMMERCE","grp_EDUCATION","grp_NEWS","grp_PETS_NATURE","grp_SPORTS","grp_TRAVEL","grp_FAMILY_KIDS","grp_HOME_DIY","grp_UNKNOWN","CATEGORY_GROUP_COUNT"
"_d.dziep11_",12.4203812836815,4.7361984483945,8.15,15.0682738121739,9.68040649926887,6.79570577517351,74.6,"0",14.9141231799657,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
"m.hziaaaaaa",12.3050171223603,4.51085950651685,4.75,15.9073747430994,9.91348738711446,6.06145691892802,91.8,"1",15.4249486703984,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"quyreview1208",11.0202835116379,2.83321334405622,3.21,11.7867697351338,7.26542972325395,4.14313472639153,69.4,"0",14.5086582385241,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"chindaikkk",12.3995855120193,6.71052310945243,1.85,15.039286283704,11.4208211409146,7.38150189450671,72.9,"0",15.607270193859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"tuilaconngua",10.0982727807453,3.36729582998647,6,15.1238436478847,9.69282824771042,5.78689738136671,80.1,"1",13.1223653774023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"ngocanh1212071",10.9078074765836,5.53338948872752,13.1,13.4181639058308,7.63578686139558,5.03043792139244,80.6,"1",14.5086582385241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"tranghauqua",12.1822972371794,1.79175946922805,6.61,15.1505118878545,5.24702407216049,3.93182563272433,79,"1",14.5086582385241,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"chan_ly_la_ly_co_chan",10.5050949364556,8.56178407474411,19.08,11.2997446206702,9.8934877204578,4.33073334028633,76.8,"1",10.8197982842103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ancunggiao",10.6965026922443,0,2.03,13.4408185630673,6.48157712927643,4.7361984483945,79.2,"0",14.5086582385241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tienqb.official",12.6339546079223,2.30258509299405,1.45,15.5019096967197,6.22455842927536,6.51471269087253,75.6,"0",13.7101511534169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"haketux",12.1139628390635,4.21950770517611,3.81,15.2018051690841,5.10594547390058,6.4150969591716,72,"0",15.8124941129477,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"lethanhvan00",10.9078074765836,5.99396142730657,4.36,12.9487264002433,8.33567131479285,6.31896811374643,79.8,"1",13.1223653774023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"nghonghanh41",12.8174700371822,4.55387689160054,5.71,16.2403133721781,9.39274525863144,6.51471269087253,79,"1",16.3004172910856,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"trungrancanmohyhy",11.5038948110845,5.27811465923052,8.32,16.357112630169,9.28739400141847,5.58724865840025,81,"1",14.5086582385241,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"duongskitchen",10.526775414924,2.99573227355399,4.45,13.1441268261311,6.44413125670044,4.07753744390572,75.1,"1",14.9141231799657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lustergem.92",11.9544074414489,4.34380542185368,0.49,14.946912992036,9.93793728726535,6.74641212857337,88.6,"0",14.9141231799657,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
"lathuw99",12.3553586548689,4.90527477843843,1.89,14.946912992036,9.53971605897709,6.14846829591765,82.6,"0",14.2209763327389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"cimngan0503",14.6039683728739,4.06044301054642,4.22,17.806344762301,8.34379173199684,6.80239476332431,92.6,"1",17.2167079729598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"ngocvy190893",10.6213517356329,3.43398720448515,5.79,13.6771687567112,6.34738920965601,5.80814248998044,90.9,"1",15.607270193859,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4
"cartied",12.8769767733768,5.89989735358249,6.88,17.0141837163313,11.4700284023178,6.08449941307517,80,"1",16.8112428815183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"giahan2407",11.9103651217887,5.19295685089021,2.03,12.9434783091141,7.85088266480985,5.30330490805908,73.2,"0",14.3461393972616,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
"truongchithanh2710",13.2107423188513,4.93447393313069,7.54,16.8504635927485,8.51519118874556,5.59842195899838,94.6,"1",11.5129354649202,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4
"minhduc_iuemzz",13.4156313197957,5.32300997913841,5.39,15.856731016694,8.81403320165278,4.9416424226093,94.6,"1",17.2167079729598,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"homnayangi79",12.0529272935248,2.19722457733622,8.43,15.0682738121739,10.9699381543958,5.36129216570943,71.7,"0",14.9141231799657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hkd.2002",15.2505953213488,5.89440283426485,4.12,19.2168356790971,11.6665131291911,7.67182679787878,90.5,"1",16.648723960844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"lechilinh88",15.1238436478847,5.94017125272043,1.71,17.9883581970826,7.57147364885127,6.0282785202307,66.2,"0",17.7786068525806,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
"thangthuthach03",10.6016471499196,1.79175946922805,3.06,13.3874945795974,5.74620319054015,3.55534806148941,79,"0",15.4249486703984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"tungtung2906",11.624475784207,3.61091791264422,4.61,13.9108216468591,6.18620862390049,4.46590811865458,79,"1",14.5086582385241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"stay_healthy_with_mia",10.7727076410173,2.19722457733622,3.74,12.887149775217,8.08487062913819,4.36944785246702,88.9,"1",14.9141231799657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"nguyenhimakeup",9.17595594511435,0.693147180559945,3.82,12.326966393456,6.31716468674728,4.85203026391962,70.4,"0",13.8155115579638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"vmshgdv",11.0251814006476,5.51745289646471,3.83,13.2151266803057,7.24494154633701,5.66642668811243,77.2,"1",16.1180957509583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"thichtamhoan",13.389946308604,2.63905732961526,3.46,16.3649558070148,7.93379687481541,7.01481435127554,74,"0",14.0897281396294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"faketft",10.2328272702548,0,4.17,14.1519835088709,7.96797317966293,6.26909628370626,78.9,"1",12.4802932678573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"kinduong93",11.4616426968431,1.79175946922805,1.86,15.1764873675101,9.37593955262575,5.91079664404053,74.5,"0",13.8155115579638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ngthuy.nd",9.22038970782918,4.46590811865458,12.6,13.1209643992906,8.90639340705837,3.43398720448515,81,"1",12.4292201968364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thanhtung_kyo",10.4688297702736,6.26909628370626,4.79,14.8802216397842,8.95647984799991,5.52545293913178,73.8,"0",13.8155115579638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"vuphuho",10.0078926118909,2.56494935746154,2.92,13.4562623059064,8.19146305132693,5.27811465923052,75,"0",14.5086582385241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"bahoaivuive",10.1266711030504,2.89037175789616,6.08,13.8030340490083,6.60394382460047,4.7361984483945,78.4,"1",15.4249486703984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"volethuytrinh",12.6581064044542,6.43133108193348,1.77,13.3696936572736,9.06843112579349,5.50533153593236,72.5,"0",14.5086582385241,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
"thaomee04",11.1746656315495,3.13549421592915,4.16,14.4573649704523,9.16209505934819,6.12905021006055,94.1,"1",13.1223653774023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"tuti.2405",12.3540658354379,2.07944154167984,1.41,14.3461393972616,8.28273588020175,5.90263333340137,72.7,"0",15.8949522246441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"xomdodep",10.5374418982833,3.3322045101752,4.59,12.49725234415,7.65491704784832,6.99668148817654,91.1,"1",12.2060776455177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"tho.ngoc_fashion",9.61587214452889,1.09861228866811,12.2,11.3492411507931,6.49526555593701,4.15888308335967,78.7,"1",15.4249486703984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"chaiyeudau01",9.54688403461792,4.12713438504509,4.45,12.5263465373326,9.10442414638463,4.93447393313069,73.9,"0",13.1223653774023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"ty.taurus",13.0852864447108,5.68697535633982,3.32,12.8615205549567,9.06114406561406,5.77144112313002,72.6,"0",12.2060776455177,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
"duongph.m",14.2209763327389,6.98471632011827,7.43,18.3746368159222,10.1385991996262,7.64204440287326,88.3,"1",17.1807698673739,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"thanhsang31.07",12.3131362101765,6.6052979209482,3.7,14.8451303322882,9.56106766364501,6.19644412779452,87.2,"1",14.2209763327389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"yangyunxetuimu",11.2091275606323,3.71357206670431,2.93,14.5086582385241,7.67786350067821,6.0282785202307,76.9,"1",14.5086582385241,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"hachireview74",12.9565472534243,6.87419849545329,2,16.3804599923489,9.76428295481558,7.49498623395053,71.8,"0",15.4249486703984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"thuanne1603",10.1811571672049,6.87419849545329,2.34,13.313976632359,11.9791783188443,6.54965074223381,85.2,"0",14.5086582385241,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"kieutranxikgai",9.91348738711446,3.85014760171006,8.55,13.2458209490511,8.73664995487245,4.77068462446567,78.6,"1",13.1223653774023,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"sumi52hz",10.1697289067531,6.8596149036542,11.15,14.1519835088709,12.8578794680761,7.10167597161944,75.8,"0",12.0376599110475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"nhaco2nang",12.2105675283914,4.06044301054642,2.3,14.7318016898383,11.3278120144655,5.15329159449778,69.9,"0",14.5086582385241,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
"taiphamreview",12.2248993065301,4.75359019110636,1.72,14.0778755916622,7.35755620091035,5.78382518232974,79.2,"0",15.3195881769627,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
"nhacuabun10",11.5179229566805,5.64897423816121,0.48,12.4829503100087,10.8137803326066,3.91202300542815,82.8,"0",14.9141231799657,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"tuankon",14.2855148122098,4.54329478227,0.48,16.95966287974,6.57646956904822,5.39816270151775,87.6,"0",15.8949522246441,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4
"hanhtiny.dlk",12.6546004359417,5.79605775076537,2.24,14.557448378884,7.58324752430336,6.05678401322862,80.7,"0",15.4249486703984,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"yenyenluong11",12.2229346790054,3.55534806148941,4.98,15.444751293773,7.85321638815607,5.41164605185504,76.8,"1",14.6484201156819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"nguyenphuoc7659",12.5020985611046,4.47733681447821,3.44,15.3415670788506,8.859647499715,6.0591231955818,77.2,"1",14.6039683728739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"vanmiu_beauty",13.9978329480912,5.01063529409626,3.95,17.2365105996023,6.89162589705225,6.57646956904822,76.4,"1",17.0854596910248,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
"trucbanhmd",11.9460122251746,1.6094379124341,5.19,15.1238436478847,7.66528471847135,5.18738580584075,77.6,"1",15.69916544393,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"moonyuan1809",11.8386328248001,4.21950770517611,5.93,16.25785768029,5.25749537202778,5.57594910314632,75.7,"1",14.5086582385241,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"hmoob.lis.11",12.2075765141527,1.94591014905531,7.23,15.1505118878545,8.58597270681106,6.57228254269401,77,"0",19.3373717996862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"__changranhrang",12.7971898690704,3.66356164612965,3.38,15.5559769082434,7.62364194651157,4.86753445045558,85.7,"0",15.3195881769627,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
"ntn__2003",15.6560603500919,4.95582705760126,0.93,19.0439418024101,9.21044036697652,7.4759059693674,90.6,"0",15.4249486703984,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
"tun190104",12.7930284097744,5.75257263882563,2.3,16.9851961806585,9.20331575703922,6.53087762772588,73.2,"0",16.1180957509583,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
"lcillusion191002",9.69282824771042,4.33073334028633,6.85,13.1918913057228,6.51323011091231,4.49980967033027,74.8,"0",14.011900193662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"vanvuive0708",12.4688252961045,2.63905732961526,1.27,14.3461393972616,9.0050367387903,5.87211778947542,83.9,"0",15.2018051690841,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
"yuily.pham",10.6851262641171,3.40119738166216,5.3,12.7334633083137,4.29045944114839,5.35185813347607,72.2,"0",14.2209763327389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"phamhoa9393",11.9056497524276,3.97029191355212,0.48,14.6909797119848,8.82232217747174,5.50125821054473,72,"0",13.8155115579638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"numb_ber1family",14.5086582385241,8.090708716084,5.06,16.1476545502872,9.17440226517055,7.13089883029635,72.6,"0",9.21044036697652,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"ngoclan2008zzz",10.207325906556,2.56494935746154,5.82,12.1079139124475,5.52545293913178,3.95124371858143,72.4,"0",12.1007176854125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"phungthanhrin",9.41743583886879,3.98898404656427,17.7,13.9108216468591,8.16933639592839,4.00733318523247,84,"1",13.1223653774023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"sibichitv0209",15.8304137118399,5.78074351579233,5.36,19.5001102166016,10.8855847513647,8.41094339157353,95.9,"1",16.1180957509583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"thuctv1999",11.5159309439901,5.11198778835654,1.81,13.9978329480912,9.44153145486969,5.67332326717149,74.9,"0",13.1223653774023,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"dothuyquynh999",14.5086582385241,5.99893656194668,5.43,17.2718272703932,9.74102744483773,6.0330862217988,85.9,"0",15.607270193859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"thachthaoreview1506",12.2685825479114,4.86753445045558,9.73,13.7614777249916,8.55217416031148,6.76503897678054,82.8,"0",14.9141231799657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"myhanh_sea22",13.5183180712152,3.40119738166216,5.73,17.1076368817468,8.26744895830485,5.97126183979046,87.4,"1",15.7614208498767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"bbaoongoc",10.122663242289,6.72743172485086,9.79,14.2209763327389,10.9490681946524,5.02388052084628,77.2,"1",12.133507329025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"dng.nguyn.vn500",10.4458409127064,2.30258509299405,2.64,13.067064175335,9.23024103368252,5.37527840768417,73.2,"0",14.2855148122098,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"hoangtrongnghia9898",11.4306410799478,4.00733318523247,3.34,14.8451303322882,9.73512807075823,3.43398720448515,72.4,"0",13.8155115579638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"qa.uhqynh._",11.2158796895655,4.4188406077966,17.12,16.4757701651602,9.39274525863144,5.93753620508243,79.6,"1",13.458837042596,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"nhitaytay693",11.981684570117,3.36729582998647,3.86,13.6655024524819,8.66664714458457,5.90536184805457,87,"0",14.5086582385241,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
"sylva.3333",12.0754000198775,3.78418963391826,3.41,14.946912992036,6.69579891705849,4.89034912822175,85.7,"0",15.2018051690841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"tuankha0808_03",14.0778755916622,4.71849887129509,4.43,16.671980821656,9.36742958721896,6.86589107488344,93.3,"1",16.1180957509583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"khnhlyvuong",11.6673703872182,3.61091791264422,8.72,14.8802216397842,8.97626225560919,6.0591231955818,79.2,"1",15.2018051690841,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
"nguyenmy.tuyen",10.3672530148147,2.30258509299405,8.25,12.4983727882618,6.60800062529609,5.50125821054473,74.3,"0",16.1180957509583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"nltt9999",11.52979241483,6.66185474054531,3.89,14.0778755916622,9.78700991447743,5.54517744447956,89.7,"0",14.9141231799657,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
"thientan102",12.0719753785432,3.17805383034795,2.3,14.8451303322882,7.24921505711439,5.71373280550937,85.2,"1",15.4249486703984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"haidangff96",13.9978329480912,6.4377516497364,1.8,16.9156028918876,7.04315991598834,6.87626461189077,73.3,"1",4.61512051684126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"linhtruong.ld",13.4779391174397,5.27299955856375,3.32,16.9510048173717,7.8164169836918,7.18992217074581,78.4,"1",16.5235608257331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"duckim90",13.2560215119967,6.56244409369372,1.72,17.018257041553,9.12598002335811,6.61069604471776,69.6,"0",15.4249486703984,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4
"vanbut99",9.96180362935896,3.73766961828337,1.66,13.1834603582299,11.408686542314,5.90263333340137,68.4,"0",13.8155115579638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"anhdaonguyen206",12.4280194810656,3.93182563272433,1.07,15.0964446812041,8.09346227450118,5.7037824746562,69.1,"0",17.909855136853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"nhathienthu86",11.596356272699,2.30258509299405,1.25,16.5033581197762,10.3022972289774,5.68697535633982,78.4,"0",14.9141231799657,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"hoangtuyet1509",12.6647656754269,3.46573590279973,1.13,15.2018051690841,7.24850407237061,6.40687998606931,69.4,"0",15.4249486703984,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"xinchaoquyleday",11.9588989184159,4.58496747867057,4.63,13.9108216468591,7.40853056689463,6.18208490671663,87.1,"0",14.8087627013449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"quynhdidaudo8386",12.216522851425,1.6094379124341,1.3,13.3662518570077,7.22475340576797,4.54329478227,84.4,"0",16.1180957509583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"vuoanh0686",12.1057051992841,5.75890177387728,0.69,14.4032977784218,8.80836915312227,6.04025471127741,85.8,"0",13.8155115579638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
"mecatom11",12.0239570675211,4.02535169073515,2.03,14.9786616802699,8.37678103769949,5.14749447681345,82.1,"0",15.0682738121739,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"mauhaucothoa",11.6690827017435,4.86753445045558,3,14.7318016898383,7.11720550316434,3.66356164612965,86.5,"1",14.7318016898383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"bangmullet105",11.7207604356164,6.35088571671474,2.64,15.6560603500919,11.7958537560869,6.4831073514572,68.2,"0",15.0682738121739,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
"thch.k.truyn.game",11.0316748245446,5.52942908751142,7.39,15.3415670788506,6.36475075685191,5.80211837537706,87.1,"1",12.2060776455177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"phathoai06",12.129736808913,4.45434729625351,2.23,15.2741258132219,8.97081334141145,5.8171111599632,77.4,"0",14.7318016898383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"hangbupbe.xink",10.6965026922443,8.77909581088053,9.95,12.1694138478671,9.62911649414402,4.71849887129509,74.4,"1",19.3373717996862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"yunie1101",12.7804391054115,6.33327962813969,4.37,15.856731016694,8.80881748310064,6.98933526597456,74.5,"0",15.4249486703984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"baphuocml",11.5395771329676,3.49650756146648,2.53,13.8155115579638,6.05678401322862,5.65948221575962,79.9,"0",13.1223653774023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"dn_shop79",13.018337526241,7.34601020991329,6,15.0964446812041,6.80128303447162,6.50128967054039,88.6,"1",14.0897281396294,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"hongvan9183vn",12.7367038377645,5.15905529921453,1.08,14.6484201156819,7.50273821075485,5.65948221575962,79.7,"0",15.607270193859,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
"hunthichreview",11.7958537560869,3.40119738166216,1.49,14.2209763327389,5.92692602597041,5.41610040220442,69.9,"0",14.5086582385241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"nguyenminhh_anhh",12.2695215107083,5.11198778835654,3.62,15.4641693758593,7.48099216286952,5.46383180502561,81.4,"0",14.9141231799657,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"_tapham8",9.58884529850156,4.92725368515721,9.88,13.9978329480912,11.1019602590165,4.0943445622221,78.6,"1",13.1223653774023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"prettynayoo41",11.887250721637,4.79579054559674,8.88,14.8802216397842,10.6782377612977,6.35437004079735,78.8,"1",14.9141231799657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"reviewchatluon0208",12.8974707974308,6.01126717440416,6.23,14.3461393972616,7.52725591937378,5.98645200528444,84.7,"0",15.2018051690841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"trang.pham.1703",12.1473889513944,5.39362754635236,0.78,14.4032977784218,8.71489585024849,5.90536184805457,70.6,"0",14.9141231799657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"_quangduc16",13.5279631431124,4.8283137373023,2.75,17.022313842084,9.11822508306838,6.0282785202307,88.4,"1",16.1180957509583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"thanhkasi",12.5950729496071,3.55534806148941,2.88,14.6039683728739,6.65027904858742,4.72738781871234,73.3,"0",15.4249486703984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"huee.03",11.0556564057958,1.94591014905531,3.22,13.2904186530162,8.81477608854528,4.34380542185368,75.3,"0",14.5086582385241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"mayreview.1",12.4232021486556,1.38629436111989,0.72,12.5665438744519,7.74630066223144,7.53208814354172,71.8,"0",14.9141231799657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"godelsu___aov",11.9257037663726,1.6094379124341,4.62,15.2264977755769,8.94754601503218,5.66296048013595,74.9,"0",14.0897281396294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"thanhhoa1517",11.7400690056497,2.39789527279837,0.48,14.4573649704523,8.56788630573176,6.17378610390194,81.7,"0",15.5303090660562,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"homongthi2000",12.5357396360444,2.19722457733622,2.88,14.6909797119848,10.6713014776788,5.83773044716594,86.4,"0",15.4249486703984,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"votuanstore",9.68663666084494,2.63905732961526,2.82,13.1991410683995,6.12686918411419,3.87120101090789,76.9,"1",13.1223653774023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"plht149",11.1124628236349,6.79794041297493,9.02,13.7022309914509,10.7429188381132,3.63758615972639,69.9,"0",15.4249486703984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"lii24_1",11.3896385607789,6.89162589705225,9.01,13.4421267959623,6.76849321164863,4.35670882668959,76.8,"0",13.8155105579643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"lemelamdep.daily",11.4668919976182,4.86753445045558,4.59,14.771022387607,9.21044036697652,5.14749447681345,81.8,"0",14.7318016898383,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"tuyetha_cuteha",12.6980242706909,5.25749537202778,5.96,15.8696344198649,9.94275634145683,5.62401750618734,81.4,"1",15.4249486703984,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"ngocducofficial",12.6198398622327,5.40267738187228,2.05,15.2741258132219,10.5941566652205,5.16478597392351,87.5,"1",16.0127352464116,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"tuitenbo.official",13.2491739860706,1.09861228866811,6.02,16.8112428815183,8.06463647577422,6.37331978957701,79,"1",14.2209763327389,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"thangsimple.97",11.0071039663257,3.66356164612965,4.59,12.9789571025089,8.39840965542627,5.47646355193151,78.4,"0",14.5086582385241,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
"lilymyanhhouse",12.2802566862192,4.4188406077966,2.14,13.9108216468591,7.4759059693674,6.09807428216624,84.2,"0",14.2209763327389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"ddghost",11.6018608232536,4.44265125649032,15.37,14.1519835088709,8.47407690034261,5.78689738136671,71,"0",13.8155115579638,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
"giadinhnhimxinh",12.3036575090061,2.19722457733622,1.84,15.2741258132219,7.9002660367677,7.13009851012558,70.9,"0",14.7318016898383,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"t.tabudeptrai",10.6090819441478,2.99573227355399,10.37,14.1519835088709,7.39633529380081,6.0591231955818,73.4,"0",14.2209763327389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"vanthiemtv2002",14.2209763327389,6.65801104587075,1.5,17.335971390039,9.95232533461943,6.15697898558556,89.9,"1",15.4249486703984,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
